"","site","product","lon","lat","event_no","index_start","index_peak","index_end","duration","date_start","date_peak","date_end","intensity_mean","intensity_max","intensity_var","intensity_cumulative","intensity_mean_relThresh","intensity_max_relThresh","intensity_var_relThresh","intensity_cumulative_relThresh","intensity_mean_abs","intensity_max_abs","intensity_var_abs","intensity_cumulative_abs","rate_onset","rate_decline"
"100","Port Nolloth","CMC",15.3999996185303,-29.6000003814697,79,8228,8230,8230,3,2014-03-11,2014-03-13,2014-03-13,-1.0453,-1.156,0.0961,-3.1358,-0.4136,-0.5242,0.0959,-1.2408,17.4,17.25,0.1323,52.2,-0.2655,-1.156
"101","Saldanha Bay","CMC",17.7999992370605,-33,145,8508,8509,8510,3,2014-12-16,2014-12-17,2014-12-18,-2.2789,-2.5656,0.3821,-6.8368,-1.2252,-1.5118,0.3849,-3.6755,13.4767,13.19,0.413,40.43,-0.9017,-1.0953
"102","Saldanha Bay","CMC",17.7999992370605,-33,146,8522,8523,8524,3,2014-12-30,2014-12-31,2015-01-01,-2.0458,-2.483,0.5337,-6.1374,-1.1367,-1.5744,0.5288,-3.4101,13.9867,13.55,0.5326,41.96,-0.9209,-1.1717
"103","Saldanha Bay","CMC",17.3999996185303,-33,144,7794,7795,7796,3,2013-01-01,2013-01-02,2013-01-03,-1.4501,-1.6774,0.2194,-4.3502,-0.6536,-0.8811,0.215,-1.9608,16.9867,16.76,0.225,50.96,-0.7051,-0.6405
"104","Saldanha Bay","CMC",17.3999996185303,-33,145,7801,7801,7803,3,2013-01-08,2013-01-08,2013-01-10,-1.3355,-1.5123,0.2107,-4.0065,-0.4625,-0.6497,0.2133,-1.3874,16.9767,16.82,0.206,50.93,-1.5123,-0.3266
"105","Saldanha Bay","CMC",17.3999996185303,-33,146,7829,7829,7831,3,2013-02-05,2013-02-05,2013-02-07,-2.3451,-2.8012,0.3951,-7.0352,-1.1251,-1.5869,0.4,-3.3752,15.7067,15.26,0.3868,47.12,-2.8012,-0.6981
"106","Saldanha Bay","CMC",17.3999996185303,-33,147,7878,7880,7880,3,2013-03-26,2013-03-28,2013-03-28,-1.3734,-1.4606,0.1254,-4.1202,-0.328,-0.42,0.1279,-0.984,15.8467,15.74,0.129,47.54,-0.2983,-1.4606
"107","Saldanha Bay","CMC",17.3999996185303,-33,148,8039,8039,8041,3,2013-09-03,2013-09-03,2013-09-05,-0.5489,-0.7503,0.1771,-1.6467,-0.2026,-0.4045,0.1776,-0.6077,15.3,15.09,0.1852,45.9,-0.7503,-0.2166
"108","Saldanha Bay","CMC",17.3999996185303,-33,149,8046,8048,8048,3,2013-09-10,2013-09-12,2013-09-12,-0.4957,-0.5762,0.1141,-1.487,-0.1406,-0.2187,0.1119,-0.4217,15.42,15.35,0.1044,46.26,-0.1575,-0.5762
"109","Saldanha Bay","CMC",17.3999996185303,-33,150,8480,8481,8482,3,2014-11-18,2014-11-19,2014-11-20,-2.2856,-2.3524,0.0649,-6.8569,-1.8206,-1.8873,0.0613,-5.4619,15.2967,15.23,0.0577,45.89,-0.8273,-0.8077
"110","Saldanha Bay","CMC",17.3999996185303,-33,151,8508,8509,8510,3,2014-12-16,2014-12-17,2014-12-18,-1.2947,-1.6849,0.3725,-3.8842,-0.6186,-1.0087,0.3743,-1.8558,17.02,16.63,0.3851,51.06,-0.7045,-0.809
"111","Saldanha Bay","CMC",16.3999996185303,-33.2000007629395,137,7829,7831,7831,3,2013-02-05,2013-02-07,2013-02-07,-0.8349,-0.9832,0.1501,-2.5048,-0.34,-0.4892,0.1512,-1.02,19.9233,19.78,0.145,59.77,-0.2567,-0.9832
"112","Saldanha Bay","CMC",16.3999996185303,-33.2000007629395,138,8039,8039,8041,3,2013-09-03,2013-09-03,2013-09-05,-0.6259,-0.7955,0.1633,-1.8776,-0.2504,-0.4239,0.1672,-0.7513,15.4867,15.31,0.1704,46.46,-0.7955,-0.2242
"113","Saldanha Bay","CMC",16.3999996185303,-33.2000007629395,139,8074,8075,8076,3,2013-10-08,2013-10-09,2013-10-10,-0.5533,-0.5696,0.018,-1.6598,-0.2067,-0.2229,0.0191,-0.62,16.0467,16.02,0.0379,48.14,-0.1943,-0.2018
"114","Saldanha Bay","CMC",16.3999996185303,-33.2000007629395,140,8081,8083,8083,3,2013-10-15,2013-10-17,2013-10-17,-0.6819,-0.8543,0.2183,-2.0456,-0.3244,-0.4953,0.2168,-0.9731,16.1033,15.96,0.1909,48.31,-0.2544,-0.8543
"115","Saldanha Bay","CMC",16.3999996185303,-33.2000007629395,141,8144,8145,8146,3,2013-12-17,2013-12-18,2013-12-19,-0.6682,-0.6919,0.0208,-2.0046,-0.0541,-0.0779,0.0206,-0.1624,18.9233,18.89,0.0493,56.77,-0.2437,-0.2413
"116","Saldanha Bay","CMC",16.3999996185303,-33.2000007629395,142,8480,8480,8482,3,2014-11-18,2014-11-18,2014-11-20,-1.2185,-1.2638,0.0393,-3.6554,-0.7936,-0.8448,0.0446,-2.3809,16.89,16.8,0.0819,50.67,-1.2638,-0.2668
"117","Sea Point","CMC",18.2000007629395,-33.7999992370605,130,7551,7552,7553,3,2013-03-12,2013-03-13,2013-03-14,-1.7836,-2.1667,0.343,-5.3507,-0.703,-1.0858,0.3407,-2.1089,12.6933,12.31,0.3403,38.08,-0.8849,-0.9427
"118","Sea Point","CMC",18.2000007629395,-33.7999992370605,131,7572,7573,7574,3,2013-04-02,2013-04-03,2013-04-04,-2.8792,-3.0129,0.116,-8.6375,-1.9404,-2.074,0.1161,-5.8212,11.3433,11.21,0.1159,34.03,-1.069,-1.0734
"119","Sea Point","CMC",18.2000007629395,-33.7999992370605,132,7957,7958,7959,3,2014-04-22,2014-04-23,2014-04-24,-1.8737,-2.2395,0.317,-5.6211,-0.8906,-1.2555,0.3165,-2.6718,12.2267,11.86,0.3175,36.68,-0.9334,-0.9254
"120","Sea Point","CMC",18.2000007629395,-33.7999992370605,133,8195,8195,8197,3,2014-12-16,2014-12-16,2014-12-18,-1.4907,-1.8208,0.2861,-4.4721,-0.4422,-0.771,0.285,-1.3266,13.7867,13.4,0.3372,41.36,-1.8208,-0.4655
"121","Sea Point","CMC",18.2000007629395,-33.7999992370605,134,8209,8210,8211,3,2014-12-30,2014-12-31,2015-01-01,-1.6149,-1.7759,0.1637,-4.8447,-0.6172,-0.7787,0.1673,-1.8516,14.1,13.94,0.1652,42.3,-0.6439,-0.7011
"122","Sea Point","CMC",17.7999992370605,-33.7999992370605,144,7481,7483,7483,3,2013-01-01,2013-01-03,2013-01-03,-1.3345,-1.4873,0.1363,-4.0036,-0.2054,-0.351,0.1314,-0.6162,16.46,16.3,0.1418,49.38,-0.3368,-1.4873
"123","Sea Point","CMC",17.7999992370605,-33.7999992370605,145,7509,7510,7511,3,2013-01-29,2013-01-30,2013-01-31,-1.6691,-2.0425,0.3247,-5.0072,-0.4031,-0.7766,0.3264,-1.2093,15.6433,15.27,0.3235,46.93,-0.858,-0.8771
"124","Sea Point","CMC",17.7999992370605,-33.7999992370605,146,7572,7574,7574,3,2013-04-02,2013-04-04,2013-04-04,-1.9243,-1.9343,0.0119,-5.7728,-0.9446,-0.9511,0.011,-2.8338,14.0367,14,0.0321,42.11,-0.3882,-1.9343
"125","Sea Point","CMC",17.7999992370605,-33.7999992370605,147,7957,7958,7959,3,2014-04-22,2014-04-23,2014-04-24,-2.4191,-2.8644,0.6177,-7.2574,-1.2804,-1.7255,0.6208,-3.8413,13.2767,12.83,0.6087,39.83,-1.3383,-1.0166
"126","Sea Point","CMC",17.7999992370605,-33.7999992370605,148,8188,8188,8190,3,2014-12-09,2014-12-09,2014-12-11,-1.4103,-1.5253,0.1833,-4.231,-0.4976,-0.6289,0.1973,-1.4929,15.8467,15.69,0.2214,47.54,-1.5253,-0.3703
"127","Sea Point","CMC",17.7999992370605,-33.7999992370605,149,8195,8196,8197,3,2014-12-16,2014-12-17,2014-12-18,-2.1656,-2.436,0.4513,-6.4968,-1.1671,-1.4368,0.4592,-3.5012,15.38,15.09,0.4851,46.14,-0.8186,-1.0758
"128","Sea Point","CMC",16.7999992370605,-33.4000015258789,133,7481,7483,7483,3,2013-01-01,2013-01-03,2013-01-03,-0.8089,-0.9995,0.1662,-2.4267,-0.2517,-0.4466,0.1702,-0.7551,19.3433,19.18,0.1415,58.03,-0.2609,-0.9995
"129","Sea Point","CMC",16.7999992370605,-33.4000015258789,134,7509,7509,7511,3,2013-01-29,2013-01-29,2013-01-31,-1.6084,-1.8181,0.2431,-4.8253,-1.141,-1.3539,0.2461,-3.4231,19.0167,18.8,0.2499,57.05,-1.8181,-0.4589
"130","Sea Point","CMC",16.7999992370605,-33.4000015258789,135,7516,7518,7518,3,2013-02-05,2013-02-07,2013-02-07,-1.1083,-1.1495,0.044,-3.325,-0.6253,-0.665,0.0434,-1.8759,19.5333,19.49,0.0451,58.6,-0.2371,-1.1495
"131","Sea Point","CMC",16.7999992370605,-33.4000015258789,136,7761,7761,7763,3,2013-10-08,2013-10-08,2013-10-10,-0.565,-0.5902,0.0312,-1.695,-0.1737,-0.2031,0.0352,-0.5212,16.13,16.08,0.0557,48.39,-0.5902,-0.1301
"132","Sea Point","CMC",16.7999992370605,-33.4000015258789,137,7768,7770,7770,3,2013-10-15,2013-10-17,2013-10-17,-0.7639,-0.9469,0.2285,-2.2918,-0.3545,-0.536,0.227,-1.0636,16.1233,15.97,0.2003,48.37,-0.2772,-0.9469
"133","Sea Point","CMC",16.7999992370605,-33.4000015258789,138,7831,7833,7833,3,2013-12-17,2013-12-19,2013-12-19,-0.7894,-0.884,0.0855,-2.3681,-0.1819,-0.274,0.0828,-0.5458,18.7767,18.73,0.0404,56.33,-0.21,-0.884
"134","Sea Point","CMC",16.7999992370605,-33.4000015258789,139,8160,8161,8162,3,2014-11-11,2014-11-12,2014-11-13,-0.6858,-0.6958,0.0097,-2.0575,-0.2859,-0.2961,0.0115,-0.8578,17.2,17.16,0.0458,51.6,-0.2354,-0.2384
"135","Sea Point","CMC",16.7999992370605,-33.4000015258789,140,8188,8189,8190,3,2014-12-09,2014-12-10,2014-12-11,-0.6353,-0.6621,0.0233,-1.906,-0.0723,-0.0989,0.0232,-0.2168,18.5267,18.49,0.0551,55.58,-0.235,-0.2332
"136","Sea Point","CMC",16.7999992370605,-33.4000015258789,141,8195,8196,8197,3,2014-12-16,2014-12-17,2014-12-18,-0.9843,-1.1278,0.2239,-2.9529,-0.3804,-0.5234,0.2272,-1.1412,18.5333,18.37,0.2658,55.6,-0.3856,-0.5098
"137","Lamberts Bay","OISST",18.125,-32.125,104,7600,7604,7604,5,2011-01-16,2011-01-20,2011-01-20,-1.0983,-1.1708,0.1048,-5.4913,-0.4278,-0.5092,0.1049,-2.1389,15.588,15.51,0.1035,77.94,-0.08,-0.0293
"138","Lamberts Bay","OISST",18.125,-32.125,105,7700,7704,7706,7,2011-04-26,2011-04-30,2011-05-02,-1.0753,-1.3647,0.2326,-7.5271,-0.4752,-0.7711,0.2335,-3.3263,13.7257,13.41,0.2397,96.08,-0.1331,-0.331
"139","Lamberts Bay","OISST",18.125,-32.125,106,7809,7811,7811,3,2011-08-13,2011-08-15,2011-08-15,-0.8478,-0.9098,0.0538,-2.5433,-0.3497,-0.4182,0.0594,-1.049,12.7167,12.67,0.0416,38.15,-0.101,-0.074
"140","Lamberts Bay","OISST",18.125,-32.125,107,7816,7818,7830,15,2011-08-20,2011-08-22,2011-09-03,-0.8869,-1.5752,0.2867,-13.3035,-0.4667,-1.1373,0.2833,-7.0004,12.9307,12.13,0.3266,193.96,-0.3334,-0.0734
"141","Lamberts Bay","OISST",18.125,-32.125,108,7853,7858,7858,6,2011-09-26,2011-10-01,2011-10-01,-0.954,-1.7064,0.4481,-5.724,-0.4878,-1.2218,0.4357,-2.9267,13.455,12.72,0.4361,80.73,-0.2273,-0.0631
"142","Lamberts Bay","OISST",18.125,-32.125,109,7900,7900,7902,3,2011-11-12,2011-11-12,2011-11-14,-1.3417,-1.5274,0.2362,-4.0251,-0.6231,-0.8145,0.2418,-1.8692,13.96,13.76,0.2498,41.88,-0.1553,-0.0838
"143","Lamberts Bay","OISST",18.125,-32.125,110,7914,7915,7933,20,2011-11-26,2011-11-27,2011-12-15,-1.7993,-2.9309,0.6085,-35.9855,-0.9439,-2.084,0.6078,-18.8786,14.103,12.68,0.6901,282.06,-0.4092,-0.0996
"144","Lamberts Bay","OISST",18.125,-32.125,111,7992,7997,7999,8,2012-02-12,2012-02-17,2012-02-19,-1.738,-2.6103,0.8074,-13.9043,-1.0117,-1.8777,0.8038,-8.0935,15.1263,14.26,0.8031,121.01,-0.2723,-0.7879
"145","Lamberts Bay","OISST",18.125,-32.125,112,8017,8017,8020,4,2012-03-08,2012-03-08,2012-03-11,-1.8985,-2.4981,0.4097,-7.594,-0.9576,-1.5568,0.4092,-3.8302,14.5625,14,0.3814,58.25,-0.1553,-0.2835
"146","Lamberts Bay","OISST",18.125,-32.125,113,8049,8051,8052,4,2012-04-09,2012-04-11,2012-04-12,-1.1224,-1.3014,0.1541,-4.4894,-0.4351,-0.6187,0.1538,-1.7403,14.3175,14.12,0.1544,57.27,-0.0869,-0.366
"147","Lamberts Bay","OISST",18.125,-32.125,114,8061,8065,8065,5,2012-04-21,2012-04-25,2012-04-25,-1.8282,-2.3145,0.503,-9.1412,-1.1883,-1.6885,0.512,-5.9414,13.138,12.59,0.5513,65.69,-0.359,0.1921
"148","Lamberts Bay","OISST",18.125,-32.125,115,8070,8070,8076,7,2012-04-30,2012-04-30,2012-05-06,-1.0064,-1.2647,0.1828,-7.0446,-0.4282,-0.6711,0.1718,-2.9971,13.7086,13.51,0.1439,95.96,0.144,-0.1002
"149","Lamberts Bay","OISST",18.125,-32.125,116,8095,8095,8103,9,2012-05-25,2012-05-25,2012-06-02,-0.7139,-0.9997,0.1418,-6.4251,-0.2396,-0.5218,0.1406,-2.1561,13.5356,13.35,0.0915,121.82,0.0534,-0.0825
"150","Lamberts Bay","OISST",18.125,-32.125,117,8111,8127,8128,18,2012-06-10,2012-06-26,2012-06-27,-1.0005,-1.1666,0.1141,-18.0098,-0.4813,-0.6379,0.114,-8.6631,12.8006,12.5,0.1729,230.41,0.0028,-0.1286
"151","Lamberts Bay","OISST",18.125,-32.125,118,8135,8137,8138,4,2012-07-04,2012-07-06,2012-07-07,-0.701,-0.8337,0.1005,-2.8042,-0.2016,-0.3365,0.1047,-0.8062,12.82,12.68,0.1143,51.28,-0.1632,-0.1544
"152","Lamberts Bay","OISST",18.125,-32.125,119,8143,8145,8145,3,2012-07-12,2012-07-14,2012-07-14,-0.7181,-0.8296,0.1226,-2.1542,-0.2549,-0.3681,0.1245,-0.7648,12.71,12.59,0.1311,38.13,-0.1591,-0.0577
"153","Lamberts Bay","OISST",18.125,-32.125,120,8162,8165,8166,5,2012-07-31,2012-08-03,2012-08-04,-0.7856,-0.9468,0.1151,-3.9281,-0.3118,-0.4703,0.1142,-1.5589,12.644,12.49,0.1122,63.22,-0.1199,-0.0684
"154","Lamberts Bay","OISST",18.125,-32.125,121,8171,8177,8181,11,2012-08-09,2012-08-15,2012-08-19,-1.3048,-1.7498,0.3141,-14.3528,-0.8141,-1.2582,0.3121,-8.9546,12.2627,11.83,0.3098,134.89,-0.1275,-0.1285
"155","Lamberts Bay","OISST",18.125,-32.125,122,8186,8194,8197,12,2012-08-24,2012-09-01,2012-09-04,-0.8193,-1.2931,0.3077,-9.8319,-0.4096,-0.8932,0.3143,-4.9152,13.055,12.64,0.286,156.66,-0.052,-0.1386
"156","Lamberts Bay","OISST",18.125,-32.125,123,8232,8234,8240,9,2012-10-09,2012-10-11,2012-10-17,-1.0477,-1.7099,0.6028,-9.4294,-0.4924,-1.1618,0.6084,-4.4312,13.53,12.83,0.6397,121.77,-0.4663,-0.1227
"157","Lamberts Bay","OISST",18.125,-32.125,124,8276,8284,8291,16,2012-11-22,2012-11-30,2012-12-07,-2.2402,-3.2009,0.6155,-35.8434,-1.3975,-2.3461,0.6088,-22.3606,13.4544,12.51,0.637,215.27,-0.255,-0.2905
"158","Lamberts Bay","OISST",17.625,-32.125,121,7598,7600,7604,7,2011-01-14,2011-01-16,2011-01-20,-1.4805,-1.7581,0.2444,-10.3636,-0.75,-1.0292,0.2447,-5.2497,15.4029,15.13,0.246,107.82,-0.3632,-0.0157
"159","Lamberts Bay","OISST",17.625,-32.125,122,7736,7736,7739,4,2011-06-01,2011-06-01,2011-06-04,-0.6521,-0.7161,0.0762,-2.6084,-0.0423,-0.1169,0.0779,-0.1694,13.8,13.74,0.0762,55.2,0.1862,-0.0129
"160","Lamberts Bay","OISST",17.625,-32.125,123,7790,7793,7796,7,2011-07-25,2011-07-28,2011-07-31,-0.8304,-1.2464,0.2293,-5.8126,-0.3067,-0.7235,0.2304,-2.1471,13.1771,12.76,0.2264,92.24,-0.203,-0.1835
"161","Lamberts Bay","OISST",17.625,-32.125,124,7802,7810,7811,10,2011-08-06,2011-08-14,2011-08-15,-0.9445,-1.2999,0.2694,-9.4453,-0.4036,-0.7624,0.2711,-4.0364,13.201,12.89,0.2388,132.01,-0.0512,-0.0566
"162","Lamberts Bay","OISST",17.625,-32.125,125,7816,7818,7830,15,2011-08-20,2011-08-22,2011-09-03,-1.2107,-1.7616,0.2842,-18.1612,-0.7414,-1.2639,0.2802,-11.1203,13.1767,12.54,0.3086,197.65,-0.2808,-0.0755
"163","Lamberts Bay","OISST",17.625,-32.125,126,7856,7858,7858,3,2011-09-29,2011-10-01,2011-10-01,-0.7389,-1.0509,0.319,-2.2166,-0.339,-0.6453,0.3133,-1.0171,14.2033,13.9,0.3102,42.61,-0.3448,0.0684
"164","Lamberts Bay","OISST",17.625,-32.125,127,7914,7915,7916,3,2011-11-26,2011-11-27,2011-11-28,-1.6024,-1.7091,0.118,-4.8073,-0.8628,-0.9687,0.1142,-2.5884,14.3067,14.2,0.105,42.92,-0.32,-0.683
"165","Lamberts Bay","OISST",17.625,-32.125,128,7920,7928,7933,14,2011-12-02,2011-12-10,2011-12-15,-1.44,-1.8103,0.2108,-20.1604,-0.6733,-1.0423,0.2105,-9.4258,14.8057,14.46,0.2352,207.28,-0.1255,-0.1927
"166","Lamberts Bay","OISST",17.625,-32.125,129,8061,8065,8065,5,2012-04-21,2012-04-25,2012-04-25,-1.2005,-1.3614,0.1847,-6.0023,-0.5584,-0.7374,0.1972,-2.7921,13.898,13.68,0.2249,69.49,-0.1866,0.3154
"167","Lamberts Bay","OISST",17.625,-32.125,130,8070,8072,8072,3,2012-04-30,2012-05-02,2012-05-02,-0.7361,-0.8557,0.1047,-2.2084,-0.1657,-0.2927,0.1118,-0.497,14.1767,14.04,0.121,42.53,-0.032,-0.305
"168","Lamberts Bay","OISST",17.625,-32.125,131,8171,8177,8181,11,2012-08-09,2012-08-15,2012-08-19,-1.047,-1.4033,0.2876,-11.5167,-0.5119,-0.8698,0.289,-5.6311,13.1436,12.8,0.2767,144.58,-0.1228,-0.1031
"169","Lamberts Bay","OISST",17.625,-32.125,132,8186,8194,8197,12,2012-08-24,2012-09-01,2012-09-04,-0.7794,-1.3753,0.4196,-9.3523,-0.325,-0.9342,0.4374,-3.9,13.6517,13.1,0.3682,163.82,-0.1259,-0.0748
"170","Lamberts Bay","OISST",17.625,-32.125,133,8276,8284,8295,20,2012-11-22,2012-11-30,2012-12-11,-1.4303,-2.3908,0.5296,-28.6051,-0.6864,-1.64,0.5359,-13.7276,14.6045,13.59,0.6247,292.09,-0.1714,-0.1417
"171","Lamberts Bay","OISST",16.625,-32.375,113,7595,7599,7604,10,2011-01-11,2011-01-15,2011-01-20,-1.6264,-2.1134,0.4045,-16.264,-0.9492,-1.4408,0.407,-9.4924,17.236,16.75,0.4038,172.36,-0.3074,-0.0504
"172","Lamberts Bay","OISST",16.625,-32.375,114,7616,7616,7619,4,2011-02-01,2011-02-01,2011-02-04,-1.2111,-1.8375,0.4572,-4.8443,-0.4608,-1.0918,0.4607,-1.843,17.785,17.15,0.4637,71.14,-0.1184,-0.345
"173","Lamberts Bay","OISST",16.625,-32.375,115,7689,7704,7710,22,2011-04-15,2011-04-30,2011-05-06,-1.4609,-1.9956,0.3791,-32.1403,-0.7725,-1.3594,0.3996,-16.9944,15.7727,15.17,0.435,347,-0.0852,-0.1469
"174","Lamberts Bay","OISST",16.625,-32.375,116,7726,7728,7728,3,2011-05-22,2011-05-24,2011-05-24,-0.6268,-0.6866,0.057,-1.8804,-0.1664,-0.2297,0.0606,-0.4993,16.5033,16.43,0.0702,49.51,-0.1553,0.3343
"175","Lamberts Bay","OISST",16.625,-32.375,117,7736,7736,7739,4,2011-06-01,2011-06-01,2011-06-04,-0.9705,-1.5133,0.3882,-3.8821,-0.5071,-1.0542,0.3918,-2.0282,15.96,15.45,0.3614,63.84,0.4707,-0.2521
"176","Lamberts Bay","OISST",16.625,-32.375,118,7743,7746,7746,4,2011-06-08,2011-06-11,2011-06-11,-0.8297,-0.9137,0.0639,-3.319,-0.3497,-0.4279,0.0619,-1.3988,15.94,15.82,0.0816,63.76,-0.0605,-0.3249
"177","Lamberts Bay","OISST",16.625,-32.375,119,7762,7766,7766,5,2011-06-27,2011-07-01,2011-07-01,-0.7547,-1.0262,0.1805,-3.7733,-0.1918,-0.4687,0.1838,-0.9592,15.524,15.2,0.2155,77.62,-0.0642,0.0426
"178","Lamberts Bay","OISST",16.625,-32.375,120,7789,7790,7796,8,2011-07-24,2011-07-25,2011-07-31,-1.1316,-1.4815,0.2661,-9.0526,-0.7367,-1.0781,0.2611,-5.8934,14.5813,14.25,0.2536,116.65,-0.5599,-0.1464
"179","Lamberts Bay","OISST",16.625,-32.375,121,7818,7821,7830,13,2011-08-22,2011-08-25,2011-09-03,-0.7011,-1.052,0.1714,-9.1149,-0.2989,-0.6565,0.1719,-3.8854,15.04,14.67,0.1746,195.52,-0.1682,-0.0605
"180","Lamberts Bay","OISST",16.625,-32.375,122,7852,7858,7858,7,2011-09-25,2011-10-01,2011-10-01,-0.8194,-1.3249,0.2851,-5.736,-0.4115,-0.9131,0.2834,-2.8807,15.3,14.84,0.2574,107.1,-0.1315,-0.1143
"181","Lamberts Bay","OISST",16.625,-32.375,123,7927,7928,7929,3,2011-12-09,2011-12-10,2011-12-11,-0.8646,-1.0679,0.1768,-2.5937,-0.1785,-0.3813,0.1769,-0.5355,17.2933,17.09,0.1845,51.88,-0.3925,-0.3209
"182","Lamberts Bay","OISST",16.625,-32.375,124,8061,8063,8065,5,2012-04-21,2012-04-23,2012-04-25,-1.2055,-1.3846,0.1903,-6.0275,-0.4757,-0.6527,0.1998,-2.3787,16.022,15.84,0.2086,80.11,-0.29,-0.1346
"183","Lamberts Bay","OISST",16.625,-32.375,125,8171,8172,8173,3,2012-08-09,2012-08-10,2012-08-11,-0.5148,-0.5651,0.0571,-1.5445,-0.1179,-0.1679,0.0574,-0.3538,15.19,15.14,0.0557,45.57,-0.0926,-0.092
"184","Lamberts Bay","OISST",16.625,-32.375,126,8191,8197,8197,7,2012-08-29,2012-09-04,2012-09-04,-0.8084,-1.0558,0.2568,-5.659,-0.3991,-0.6448,0.2559,-2.794,14.9571,14.73,0.2445,104.7,-0.1135,-0.0727
"185","Lamberts Bay","OISST",16.625,-32.375,127,8220,8222,8222,3,2012-09-27,2012-09-29,2012-09-29,-0.5964,-0.6448,0.0437,-1.7892,-0.1902,-0.2384,0.0436,-0.5705,15.5233,15.49,0.0351,46.57,-0.1192,-0.345
"186","Lamberts Bay","OISST",16.625,-32.375,128,8230,8231,8240,11,2012-10-07,2012-10-08,2012-10-17,-0.6328,-0.8364,0.1332,-6.961,-0.1803,-0.396,0.1386,-1.9835,15.7355,15.45,0.1816,173.09,-0.2257,-0.0315
"187","Lamberts Bay","OISST",16.625,-32.375,129,8253,8254,8255,3,2012-10-30,2012-10-31,2012-11-01,-0.8729,-0.9862,0.1386,-2.6186,-0.375,-0.4882,0.1417,-1.1251,15.9833,15.87,0.1629,47.95,-0.132,-0.2613
"188","Lamberts Bay","OISST",16.625,-32.375,130,8276,8277,8278,3,2012-11-22,2012-11-23,2012-11-24,-0.828,-0.9479,0.1108,-2.4839,-0.209,-0.3289,0.1137,-0.6269,16.74,16.62,0.1253,50.22,-0.2413,-0.1785
"189","Lamberts Bay","OISST",16.625,-32.375,131,8284,8288,8289,6,2012-11-30,2012-12-04,2012-12-05,-1.0386,-1.2989,0.1818,-6.2313,-0.3901,-0.646,0.1778,-2.3404,16.8383,16.63,0.1286,101.03,-0.1377,-0.2901
"190","Lamberts Bay","OISST",16.625,-32.375,132,8295,8296,8298,4,2012-12-11,2012-12-12,2012-12-14,-0.8683,-0.9861,0.0821,-3.4732,-0.1757,-0.2921,0.0815,-0.7028,17.3875,17.25,0.109,69.55,-0.2591,-0.0666
"191","Port Nolloth","OISST",16.875,-29.375,87,8108,8109,8110,3,2011-03-14,2011-03-15,2011-03-16,-2.1527,-2.1832,0.028,-6.458,-1.2169,-1.2474,0.0267,-3.6508,13.5,13.47,0.03,40.5,-0.1036,-0.1688
"192","Port Nolloth","OISST",16.875,-29.375,88,8127,8129,8130,4,2011-04-02,2011-04-04,2011-04-05,-1.5065,-1.8133,0.343,-6.0259,-0.7003,-1.0097,0.3499,-2.8011,13.6125,13.29,0.3795,54.45,-0.4162,-0.2254
"193","Port Nolloth","OISST",16.875,-29.375,89,8218,8220,8223,6,2011-07-02,2011-07-04,2011-07-07,-1.1465,-1.2085,0.1075,-6.8789,-0.6063,-0.6703,0.1032,-3.6377,11.9617,11.89,0.1278,71.77,-0.2487,-0.0431
"194","Port Nolloth","OISST",16.875,-29.375,90,8241,8241,8244,4,2011-07-25,2011-07-25,2011-07-28,-0.9287,-1.0196,0.1098,-3.7146,-0.3763,-0.4655,0.1082,-1.5051,11.86,11.78,0.101,47.44,-0.6321,-0.1085
"195","Port Nolloth","OISST",16.875,-29.375,91,8277,8282,8283,7,2011-08-30,2011-09-04,2011-09-05,-0.9377,-1.3146,0.3583,-6.5639,-0.4373,-0.8197,0.3602,-3.0612,12.0943,11.75,0.3469,84.66,-0.1576,-0.3391
"196","Port Nolloth","OISST",16.875,-29.375,92,8300,8301,8302,3,2011-09-22,2011-09-23,2011-09-24,-1.8799,-2.2732,0.3407,-5.6396,-1.3686,-1.7619,0.3406,-4.1059,11.4833,11.09,0.3412,34.45,-0.629,-0.2511
"197","Port Nolloth","OISST",16.875,-29.375,93,8307,8308,8313,7,2011-09-29,2011-09-30,2011-10-05,-2.2155,-2.508,0.2059,-15.5082,-1.7139,-2.0082,0.2079,-11.9976,11.2957,10.96,0.2401,79.07,-0.2257,-0.1606
"198","Port Nolloth","OISST",16.875,-29.375,94,8317,8317,8319,3,2011-10-09,2011-10-09,2011-10-11,-0.6346,-0.736,0.1078,-1.9037,-0.1151,-0.2177,0.1083,-0.3452,13.1067,12.97,0.1266,39.32,0.5856,-0.0732
"199","Port Nolloth","OISST",16.875,-29.375,95,8344,8345,8346,3,2011-11-05,2011-11-06,2011-11-07,-1.8701,-2.2841,0.3762,-5.6103,-1.2312,-1.6453,0.3794,-3.6935,12.8533,12.44,0.3844,38.56,-0.6845,-0.8456
"200","Port Nolloth","OISST",16.875,-29.375,96,8369,8369,8373,5,2011-11-30,2011-11-30,2011-12-04,-1.5338,-1.7097,0.2043,-7.669,-0.7693,-0.9556,0.2123,-3.8466,14.008,13.75,0.2663,70.04,0.398,-0.16
"201","Port Nolloth","OISST",16.875,-29.375,97,8500,8502,8504,5,2012-04-09,2012-04-11,2012-04-13,-0.822,-1.4878,0.6672,-4.1101,-0.0861,-0.7524,0.6582,-0.4304,14.004,13.34,0.6252,70.02,-0.3315,-0.3647
